model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
malecolcooney,Trophic.NicheGranivore,0.0029894443888186665,0.07471128490964399,-0.141737068,0.15064344749999997,FALSE,FALSE
malecolcooney,Trophic.NicheInvertivore,-0.16337444191629,0.07289934697160681,-0.30797026725,-0.020054146425,FALSE,FALSE
malecolcooney,Trophic.NicheNectarivore,0.07550869584370766,0.07765642838542293,-0.075610694575,0.23120566049999994,FALSE,FALSE
malecolcooney,Trophic.NicheOmnivore,-0.05771172580055801,0.07327117449037468,-0.20202734925,0.08766176812499993,FALSE,FALSE
malecolcooney,z_logMass,-0.124036857065,0.003958110881702025,-0.13170278250000003,-0.11630031125,FALSE,FALSE
malecolcooney,Biome4TemperateForest:Predominant_simpleCropland,0.07167080820415075,0.028372480182828376,0.014418202925,0.1266584295,FALSE,FALSE
malecolcooney,Biome4TropicalOpen:Predominant_simpleCropland,0.0056658469823923,0.029154832716039365,-0.05223144507500001,0.061803687224999945,FALSE,FALSE
malecolcooney,Biome4TemperateForest:Predominant_simplePasture,0.08752124581078667,0.04030810970839542,0.0062930236,0.16521415624999997,FALSE,FALSE
malecolcooney,Biome4TropicalOpen:Predominant_simplePasture,0.07848671268562633,0.04810371348811101,-0.014012203425,0.17298872049999997,FALSE,FALSE
malecolcooney,Biome4TemperateForest:Predominant_simplePlantationforest,-0.006487202215791517,0.02789074054893919,-0.061892484275,0.04803383564999993,FALSE,FALSE
malecolcooney,Biome4TropicalOpen:Predominant_simplePlantationforest,0.0643168496138,0.017906039507094105,0.029329131925,0.09925380689999994,FALSE,FALSE
malecolcooney,Biome4TemperateForest:Predominant_simpleSecondary,-0.013322415218611902,0.02016076439203901,-0.053294688125,0.02645832149999995,FALSE,FALSE
malecolcooney,Biome4TropicalOpen:Predominant_simpleSecondary,-0.012399903875343685,0.01655839135121935,-0.044707205050000004,0.020478580749999982,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:z_logMass,-0.04621496042033333,0.010647888122031112,-0.06713682725,-0.025349191550000004,FALSE,FALSE
malecolcooney,Predominant_simplePasture:z_logMass,0.03575651814625517,0.01668501035815459,0.0036545065475,0.06948955444999999,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:z_logMass,-0.0130889280263405,0.006625261301742742,-0.026214535125,5.11150701999951e-5,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:z_logMass,-0.0360961648818,0.006841657376611065,-0.0497447927,-0.02286633455000001,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheFrugivore,0.3079998232883783,0.18067871252730336,-0.054510644750000004,0.65737930475,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheFrugivore,0.4650668141628833,0.19288901939358358,0.097653730375,0.8564789065,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-0.2855125870757733,0.14006573050798352,-0.5570016560000001,-0.012931247150000443,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheFrugivore,-0.0398116678953085,0.11503122371117984,-0.26384745775,0.18907363124999987,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheGranivore,0.022428077803138335,0.18161410784326784,-0.34140277775,0.37393223224999994,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheGranivore,-0.2795633262343108,0.18842768523551706,-0.64024118025,0.09684811539999993,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheGranivore,0.21833665325643167,0.14093572888843847,-0.05507741435,0.49259336599999987,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheGranivore,0.12058283490282817,0.11785626558912463,-0.10808789125,0.3578353967499999,FALSE,FALSE
