model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
dichrodiffdale,Biome4TemperateForest:Predominant_simplePlantationforest,-1.0963311644269833,0.3973821650554596,-1.8724019675,-0.3252654457500001,FALSE,FALSE
dichrodiffdale,Biome4TemperateOpen:Predominant_simplePlantationforest,0.05433044121618698,19.956471135900706,-39.461258525,39.272871699999996,TRUE,FALSE
dichrodiffdale,Biome4TropicalOpen:Predominant_simplePlantationforest,-0.22050735436562083,0.3170960880305782,-0.8498540825,0.40334226274999996,FALSE,FALSE
dichrodiffdale,Biome4TemperateForest:Predominant_simpleSecondary,0.42719251206933184,0.3213213813275572,-0.20336122625,1.0664005324999999,FALSE,FALSE
dichrodiffdale,Biome4TemperateOpen:Predominant_simpleSecondary,-1.7855334045946516,1.0630583850762163,-3.8550104750000003,0.27019458524999956,FALSE,FALSE
dichrodiffdale,Biome4TropicalOpen:Predominant_simpleSecondary,0.3276537176098233,0.2710677032029474,-0.2076467435,0.8497234772499994,FALSE,FALSE
dichrodiffdale,Predominant_simpleCropland:z_logMass,0.7688024489066667,0.14392869497355254,0.48825626525,1.0533669725,FALSE,FALSE
dichrodiffdale,Predominant_simplePasture:z_logMass,1.5376409932783333,0.15325993205837163,1.23614565,1.8351974775000002,FALSE,FALSE
dichrodiffdale,Predominant_simplePlantationforest:z_logMass,-0.30182761031131666,0.10887381357403556,-0.519030744,-0.09022735527500005,FALSE,FALSE
dichrodiffdale,Predominant_simpleSecondary:z_logMass,-0.06839723018554898,0.1048783795191635,-0.27423436549999997,0.1324962732499995,FALSE,FALSE
dichrodiffdale,Predominant_simpleCropland:Trophic.NicheFrugivore,0.9099516293422867,5.314296955535644,-9.447330155000001,11.370274649999999,FALSE,FALSE
dichrodiffdale,Predominant_simplePasture:Trophic.NicheFrugivore,2.5342237804565237,3.081511606349124,-3.6050479575,8.494392047499996,FALSE,FALSE
dichrodiffdale,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-0.47786974138308336,3.211974703806154,-6.7435469675,5.780670969999994,FALSE,FALSE
dichrodiffdale,Predominant_simpleSecondary:Trophic.NicheFrugivore,1.07642226701106,2.1737090393828957,-3.1852723,5.317320017499998,FALSE,FALSE
dichrodiffdale,Predominant_simpleCropland:Trophic.NicheGranivore,-3.84135767449115,5.300014251695184,-14.146628074999999,6.550106694999995,FALSE,FALSE
dichrodiffdale,Predominant_simplePasture:Trophic.NicheGranivore,-2.346476043564445,2.9792532928027833,-8.253573525,3.4421617749999998,FALSE,FALSE
dichrodiffdale,Predominant_simplePlantationforest:Trophic.NicheGranivore,1.3208016431699316,3.2278032671844787,-4.926461089999999,7.472767564999998,FALSE,FALSE
dichrodiffdale,Predominant_simpleSecondary:Trophic.NicheGranivore,1.4062649607447333,2.2079504541334423,-2.923262235,5.751125594999999,FALSE,FALSE
dichrodiffdale,Predominant_simpleCropland:Trophic.NicheHerbivoreterrestrial,-0.17818686851366666,20.497999446791727,-40.03298562500001,40.17526709999997,FALSE,TRUE
dichrodiffdale,Predominant_simplePasture:Trophic.NicheHerbivoreterrestrial,0.20699819343833334,20.22193063920014,-40.12466145,40.99163539999999,FALSE,TRUE
dichrodiffdale,Predominant_simplePlantationforest:Trophic.NicheHerbivoreterrestrial,0.3167559419449,19.60765659123793,-38.213579124999995,38.93559947499999,FALSE,TRUE
dichrodiffdale,Predominant_simpleSecondary:Trophic.NicheHerbivoreterrestrial,8.587432361363067,14.455399450151688,-19.736456125,36.940443524999985,FALSE,TRUE
dichrodiffdale,Predominant_simpleCropland:Trophic.NicheInvertivore,0.65142559583225,5.296924260778183,-9.6884655475,11.155293899999982,FALSE,FALSE
dichrodiffdale,Predominant_simplePasture:Trophic.NicheInvertivore,3.01096234054954,2.957865582200863,-2.83753537,8.775809302499997,FALSE,FALSE
dichrodiffdale,Predominant_simplePlantationforest:Trophic.NicheInvertivore,2.5432885625502335,3.202063717638565,-3.6926105149999997,8.818321595,FALSE,FALSE
dichrodiffdale,Predominant_simpleSecondary:Trophic.NicheInvertivore,-0.33760720248977,2.161575974201501,-4.521300035,3.8984267724999975,FALSE,FALSE
dichrodiffdale,Predominant_simpleCropland:Trophic.NicheNectarivore,1.5203438630045167,5.368185784648374,-9.063296295,12.175200999999996,FALSE,FALSE
dichrodiffdale,Predominant_simplePasture:Trophic.NicheNectarivore,1.6372797853527,3.158178728379575,-4.710269505,7.7803080849999935,FALSE,FALSE
dichrodiffdale,Predominant_simplePlantationforest:Trophic.NicheNectarivore,5.290878718377927,3.3046340258229097,-1.079785615,11.696960399999998,FALSE,FALSE
dichrodiffdale,Predominant_simpleSecondary:Trophic.NicheNectarivore,1.7537496020054166,2.2829800107790805,-2.6284247525,6.222586927499998,FALSE,FALSE
dichrodiffdale,Predominant_simpleCropland:Trophic.NicheOmnivore,-1.92039112592385,5.29931824224357,-12.195675425000001,8.530440337499996,FALSE,FALSE
dichrodiffdale,Predominant_simplePasture:Trophic.NicheOmnivore,-1.5230784361709595,2.9533152121723476,-7.4411477075,4.2222025274999915,FALSE,FALSE
dichrodiffdale,Predominant_simplePlantationforest:Trophic.NicheOmnivore,2.19941877394795,3.201118803051227,-4.05851307,8.436191954999996,FALSE,FALSE
dichrodiffdale,Predominant_simpleSecondary:Trophic.NicheOmnivore,-0.116319516295198,2.1689057727833996,-4.366089815,4.176606827499999,FALSE,FALSE
