model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
dichrocooney,Biome4TemperateOpen,0.041591391605222836,0.032799786686988575,-0.022212367,0.10456567724999997,FALSE,FALSE
dichrocooney,Biome4TropicalOpen,-0.034889006242593334,0.013855935886310511,-0.061953109325,-0.007781579900000012,FALSE,FALSE
dichrocooney,Predominant_simpleCropland,-0.051812070344720663,0.1469311352335955,-0.34065420350000003,0.23331799324999986,FALSE,FALSE
dichrocooney,Predominant_simplePasture,-0.0028079489430131665,0.08787189882957626,-0.17138353625,0.1717289892499997,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest,-0.08780917315653158,0.0911099540658878,-0.268699516,0.09000054644999989,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary,0.0319654594590443,0.06821079377862278,-0.10006966875,0.16639999524999996,FALSE,FALSE
dichrocooney,Trophic.NicheFrugivore,-0.059177260631618836,0.043791007027518175,-0.142472392,0.026656728749999983,FALSE,FALSE
dichrocooney,Trophic.NicheGranivore,0.04629539150302883,0.04406106212592807,-0.039917698875,0.13292453024999995,FALSE,FALSE
dichrocooney,Trophic.NicheHerbivoreterrestrial,0.053577235359196666,0.35894220144612343,-0.652503279,0.7464991224999998,FALSE,TRUE
dichrocooney,Trophic.NicheInvertivore,-0.182907411965,0.04333480406907597,-0.26658253249999997,-0.09858167350000001,FALSE,FALSE
dichrocooney,Trophic.NicheNectarivore,0.05517708075385417,0.04570743543444665,-0.031947546624999996,0.14677018899999997,FALSE,FALSE
dichrocooney,Trophic.NicheOmnivore,-0.09835437218847333,0.04341431817005704,-0.183355321,-0.014473036250000109,FALSE,FALSE
dichrocooney,z_logMass,-0.022314418173166668,0.0022448027624384563,-0.026690930825,-0.017895186200000007,FALSE,FALSE
dichrocooney,Biome4TemperateForest:Predominant_simpleCropland,-0.04584830084832667,0.013821817773174596,-0.0727860775,-0.019090054075000005,FALSE,FALSE
dichrocooney,Biome4TemperateOpen:Predominant_simpleCropland,-0.0516419361279964,0.035865745337914146,-0.12274154775,0.01974547647499999,FALSE,FALSE
dichrocooney,Biome4TropicalOpen:Predominant_simpleCropland,0.0363985835459835,0.013508353187317468,0.010018985525000001,0.06291968049999999,FALSE,FALSE
dichrocooney,Biome4TemperateForest:Predominant_simplePasture,0.005556980962103467,0.01883253047687077,-0.031498786524999996,0.042137296699999986,FALSE,FALSE
dichrocooney,Biome4TemperateOpen:Predominant_simplePasture,-0.014249944979165092,0.035566450731428965,-0.083859587925,0.05532167717499972,FALSE,FALSE
dichrocooney,Biome4TropicalOpen:Predominant_simplePasture,4.5177467008283335e-4,0.015749514568690268,-0.030828785625,0.032171459449999995,FALSE,FALSE
dichrocooney,Biome4TemperateForest:Predominant_simplePlantationforest,0.0024947158526079432,0.01253673402076627,-0.0219932108,0.027282546924999995,FALSE,FALSE
dichrocooney,Biome4TemperateOpen:Predominant_simplePlantationforest,0.0010812391387264996,0.5057857774459311,-0.98897182375,0.9802742869999999,TRUE,FALSE
dichrocooney,Biome4TropicalOpen:Predominant_simplePlantationforest,0.04380181209562333,0.010039850179041345,0.0238697949,0.06302163797499999,FALSE,FALSE
dichrocooney,Biome4TemperateForest:Predominant_simpleSecondary,-0.0028802875368173332,0.01019470926845293,-0.022885958775,0.016634531975,FALSE,FALSE
dichrocooney,Biome4TemperateOpen:Predominant_simpleSecondary,-0.0020267257029608333,0.035023553103537546,-0.070617015325,0.066552031625,FALSE,FALSE
dichrocooney,Biome4TropicalOpen:Predominant_simpleSecondary,0.01220538451644292,0.0088561980840384,-0.0054083869425,0.029473778624999992,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:z_logMass,0.017687886748316665,0.0045872609049447165,0.008674318864999999,0.026355335075,FALSE,FALSE
dichrocooney,Predominant_simplePasture:z_logMass,0.028349590003,0.004996300842869978,0.01832455655,0.038373572874999984,FALSE,FALSE
dichrocooney,Predominant_simplePlantationforest:z_logMass,-0.016877707653816666,0.003676745940745846,-0.024095896624999998,-0.009720186425000001,FALSE,FALSE
dichrocooney,Predominant_simpleSecondary:z_logMass,-0.011141347215505167,0.003458099002185672,-0.018064029175,-0.004303690610000002,FALSE,FALSE
dichrocooney,Predominant_simpleCropland:Trophic.NicheFrugivore,-0.015234796298041167,0.14753809568375584,-0.30097367449999995,0.27604517125,FALSE,FALSE
dichrocooney,Predominant_simplePasture:Trophic.NicheFrugivore,0.06602447691167233,0.09176587427559164,-0.119353135,0.24303880774999995,FALSE,FALSE
